,SecurityName,Identifier,Date,ColorValue,ColorMatch,Benchmark,QuoteType,ColorType,Size,SectorType,Tier,TierDesignation,Region,MdColorId,GroupingKey,LineNumber
2998,Bond E,EEEEEEEEE,2018-05-18 07:18:00,98.75,98.75,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,968350284,40d04cca-56b7-49f2-983c-925b66edb781,24.0
2999,Bond E,EEEEEEEEE,2018-05-18 07:18:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,968350285,40d04cca-56b7-49f2-983c-925b66edb781,24.0
3000,Bond E,EEEEEEEEE,2018-05-18 08:03:00,52.0,52,,SPREAD,BID,5000000.0,CORP,1,A,U.S.,968589830,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3001,Bond E,EEEEEEEEE,2018-05-18 08:03:00,47.0,47,,SPREAD,OFFER,,CORP,1,A,U.S.,968589831,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3002,Bond E,EEEEEEEEE,2018-05-18 08:03:00,98.61,98.61,,PRICE,BID,5000000.0,CORP,1,A,U.S.,968589832,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3003,Bond E,EEEEEEEEE,2018-05-18 08:03:00,98.73,98.73,,PRICE,OFFER,,CORP,1,A,U.S.,968589833,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3004,Bond E,EEEEEEEEE,2018-05-18 08:03:00,3.08,3.08,YTM,YIELD,BID,5000000.0,CORP,1,A,U.S.,968589836,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3005,Bond E,EEEEEEEEE,2018-05-18 08:03:00,3.03,3.03,YTM,YIELD,OFFER,,CORP,1,A,U.S.,968589837,0c18268a-da9c-4a6e-b59e-3753fa57bddf,5.0
3006,Bond E,EEEEEEEEE,2018-05-18 08:13:00,52.0,52,,SPREAD,BID,,CORP,2,B,U.S.,968633208,bc4fed31-28e0-44a9-b532-a6d94a80f72e,5.0
3007,Bond E,EEEEEEEEE,2018-05-18 08:13:00,47.0,47,,SPREAD,OFFER,,CORP,2,B,U.S.,968633209,bc4fed31-28e0-44a9-b532-a6d94a80f72e,5.0
3008,Bond E,EEEEEEEEE,2018-05-18 08:13:00,98.61,98.61,,PRICE,BID,,CORP,2,B,U.S.,968633210,bc4fed31-28e0-44a9-b532-a6d94a80f72e,5.0
3009,Bond E,EEEEEEEEE,2018-05-18 08:13:00,98.729,98.729,,PRICE,OFFER,,CORP,2,B,U.S.,968633211,bc4fed31-28e0-44a9-b532-a6d94a80f72e,5.0
3010,Bond E,EEEEEEEEE,2018-05-18 08:13:00,3.0810000000000004,3.081,YTC,YIELD,BID,,CORP,2,B,U.S.,968633212,bc4fed31-28e0-44a9-b532-a6d94a80f72e,5.0
3011,Bond E,EEEEEEEEE,2018-05-18 08:22:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,968679147,de3f736c-5e8d-4bd5-b1e6-224816b18de0,11.0
3012,Bond E,EEEEEEEEE,2018-05-18 08:22:00,98.777,98.777,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,968679149,de3f736c-5e8d-4bd5-b1e6-224816b18de0,11.0
3013,Bond E,EEEEEEEEE,2018-05-18 08:22:00,3.01,3.01,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,968679150,de3f736c-5e8d-4bd5-b1e6-224816b18de0,11.0
3014,Bond E,EEEEEEEEE,2018-05-18 08:31:00,55.0,55,,SPREAD,BID,,CORP,1,B,U.S.,968728304,dcf92367-9e6d-4c44-85a9-ed20e19fedfa,34.0
3015,Bond E,EEEEEEEEE,2018-05-18 08:31:00,45.0,45,,SPREAD,OFFER,,CORP,1,B,U.S.,968728305,dcf92367-9e6d-4c44-85a9-ed20e19fedfa,34.0
3016,Bond E,EEEEEEEEE,2018-05-18 08:31:00,98.53,98.53,,PRICE,BID,,CORP,1,B,U.S.,968728306,dcf92367-9e6d-4c44-85a9-ed20e19fedfa,34.0
3017,Bond E,EEEEEEEEE,2018-05-18 08:31:00,98.77,98.77,,PRICE,OFFER,,CORP,1,B,U.S.,968728307,dcf92367-9e6d-4c44-85a9-ed20e19fedfa,34.0
3018,Bond E,EEEEEEEEE,2018-05-18 10:24:00,2.9989999999999997,2.999,YTM,YIELD,OFFER,,CORP,3,B,U.S.,969220302,de50cdeb-22e3-4405-81f0-ee28d1983cb3,258.0
3019,Bond E,EEEEEEEEE,2018-05-18 10:24:00,45.0,45,,SPREAD,OFFER,,CORP,3,B,U.S.,969220303,de50cdeb-22e3-4405-81f0-ee28d1983cb3,258.0
3020,Bond E,EEEEEEEEE,2018-05-18 10:24:00,98.805,98.805,,PRICE,OFFER,,CORP,3,B,U.S.,969220304,de50cdeb-22e3-4405-81f0-ee28d1983cb3,258.0
3021,Bond E,EEEEEEEEE,2018-05-20 19:30:00,46.0,46,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,969729490,d6daa43a-668f-4d52-a985-6293a782896f,21.0
3022,Bond E,EEEEEEEEE,2018-05-20 19:30:00,98.79,98.79,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,969729491,d6daa43a-668f-4d52-a985-6293a782896f,21.0
3023,Bond E,EEEEEEEEE,2018-05-20 19:30:00,3.0,3,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,969729492,d6daa43a-668f-4d52-a985-6293a782896f,21.0
3024,Bond E,EEEEEEEEE,2018-05-21 02:22:00,46.0,46,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,969767501,58c2dc3d-e322-47a1-82c2-4146e9f25e7c,21.0
3025,Bond E,EEEEEEEEE,2018-05-21 02:22:00,98.79,98.79,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,969767502,58c2dc3d-e322-47a1-82c2-4146e9f25e7c,21.0
3026,Bond E,EEEEEEEEE,2018-05-21 02:22:00,3.0,3,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,969767503,58c2dc3d-e322-47a1-82c2-4146e9f25e7c,21.0
3027,Bond E,EEEEEEEEE,2018-05-21 07:28:00,98.71,98.71,,PRICE,OFFER,,CORP,1,A,U.S.,970574750,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3028,Bond E,EEEEEEEEE,2018-05-21 07:28:00,3.09,3.09,YTM,YIELD,BID,5000000.0,CORP,1,A,U.S.,970574753,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3029,Bond E,EEEEEEEEE,2018-05-21 07:28:00,3.04,3.04,YTM,YIELD,OFFER,,CORP,1,A,U.S.,970574754,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3030,Bond E,EEEEEEEEE,2018-05-21 07:28:00,52.0,52,,SPREAD,BID,5000000.0,CORP,1,A,U.S.,970574747,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3031,Bond E,EEEEEEEEE,2018-05-21 07:28:00,47.0,47,,SPREAD,OFFER,,CORP,1,A,U.S.,970574748,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3032,Bond E,EEEEEEEEE,2018-05-21 07:28:00,98.6,98.6,,PRICE,BID,5000000.0,CORP,1,A,U.S.,970574749,4afc9d4d-1aff-4714-b442-9ba9fcc010fd,5.0
3033,Bond E,EEEEEEEEE,2018-05-21 07:48:00,3.08,3.08,YTC,YIELD,BID,,CORP,2,A,U.S.,970695612,84e30a08-7815-4956-a1f2-9133f243a0e4,49.0
3034,Bond E,EEEEEEEEE,2018-05-21 07:48:00,3.03,3.03,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,970695613,84e30a08-7815-4956-a1f2-9133f243a0e4,49.0
3035,Bond E,EEEEEEEEE,2018-05-21 07:48:00,98.62,98.62,,PRICE,BID,,CORP,2,A,U.S.,970695614,84e30a08-7815-4956-a1f2-9133f243a0e4,49.0
3036,Bond E,EEEEEEEEE,2018-05-21 07:48:00,98.74,98.74,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,970695615,84e30a08-7815-4956-a1f2-9133f243a0e4,49.0
3037,Bond E,EEEEEEEEE,2018-05-21 07:55:00,46.0,46,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,970721442,37b68b77-7038-415f-b5eb-17820e34dee1,25.0
3038,Bond E,EEEEEEEEE,2018-05-21 07:55:00,98.74,98.74,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,970721443,37b68b77-7038-415f-b5eb-17820e34dee1,25.0
3039,Bond E,EEEEEEEEE,2018-05-21 07:55:00,3.03,3.03,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,970721444,37b68b77-7038-415f-b5eb-17820e34dee1,25.0
3040,Bond E,EEEEEEEEE,2018-05-21 08:04:00,55.0,55,,SPREAD,BID,,CORP,1,B,U.S.,970770791,41d7b5ec-ac0d-40f9-980d-f2a033682a0d,34.0
3041,Bond E,EEEEEEEEE,2018-05-21 08:04:00,45.0,45,,SPREAD,OFFER,,CORP,1,B,U.S.,970770792,41d7b5ec-ac0d-40f9-980d-f2a033682a0d,34.0
3042,Bond E,EEEEEEEEE,2018-05-21 08:04:00,98.52,98.52,,PRICE,BID,,CORP,1,B,U.S.,970770793,41d7b5ec-ac0d-40f9-980d-f2a033682a0d,34.0
3043,Bond E,EEEEEEEEE,2018-05-21 08:04:00,98.76,98.76,,PRICE,OFFER,,CORP,1,B,U.S.,970770794,41d7b5ec-ac0d-40f9-980d-f2a033682a0d,34.0
3044,Bond E,EEEEEEEEE,2018-05-21 08:15:00,52.0,52,,SPREAD,BID,,CORP,2,B,U.S.,970838199,8f5b30eb-735e-4dfe-b2fb-9ca449b6daf0,5.0
3045,Bond E,EEEEEEEEE,2018-05-21 08:15:00,47.0,47,,SPREAD,OFFER,,CORP,2,B,U.S.,970838200,8f5b30eb-735e-4dfe-b2fb-9ca449b6daf0,5.0
3046,Bond E,EEEEEEEEE,2018-05-21 08:15:00,98.59100000000001,98.591,,PRICE,BID,,CORP,2,B,U.S.,970838201,8f5b30eb-735e-4dfe-b2fb-9ca449b6daf0,5.0
3047,Bond E,EEEEEEEEE,2018-05-21 08:15:00,98.71,98.71,,PRICE,OFFER,,CORP,2,B,U.S.,970838202,8f5b30eb-735e-4dfe-b2fb-9ca449b6daf0,5.0
3048,Bond E,EEEEEEEEE,2018-05-21 08:15:00,3.09,3.09,YTC,YIELD,BID,,CORP,2,B,U.S.,970838203,8f5b30eb-735e-4dfe-b2fb-9ca449b6daf0,5.0
3049,Bond E,EEEEEEEEE,2018-05-21 08:26:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,970914803,f6567350-dce3-4f5d-b577-e051da8b29c5,12.0
3050,Bond E,EEEEEEEEE,2018-05-21 08:26:00,98.757,98.757,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,970914805,f6567350-dce3-4f5d-b577-e051da8b29c5,12.0
3051,Bond E,EEEEEEEEE,2018-05-21 08:26:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,970914806,f6567350-dce3-4f5d-b577-e051da8b29c5,12.0
3052,Bond E,EEEEEEEEE,2018-05-21 08:53:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,971084488,4b2277f2-99d5-42ce-9f81-8458aa2b7199,12.0
3053,Bond E,EEEEEEEEE,2018-05-21 08:53:00,98.757,98.757,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,971084490,4b2277f2-99d5-42ce-9f81-8458aa2b7199,12.0
3054,Bond E,EEEEEEEEE,2018-05-21 08:53:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,971084491,4b2277f2-99d5-42ce-9f81-8458aa2b7199,12.0
3055,Bond E,EEEEEEEEE,2018-05-21 12:26:00,46.0,46,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,971890366,71c9aa77-5bb7-494a-aa60-b88e292f31e5,26.0
3056,Bond E,EEEEEEEEE,2018-05-21 12:26:00,98.74,98.74,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,971890367,71c9aa77-5bb7-494a-aa60-b88e292f31e5,26.0
3057,Bond E,EEEEEEEEE,2018-05-21 12:26:00,3.03,3.03,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,971890368,71c9aa77-5bb7-494a-aa60-b88e292f31e5,26.0
3058,Bond E,EEEEEEEEE,2018-05-21 13:38:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,972003594,0eee8b00-299b-42b2-8de8-162e389c20b3,12.0
3059,Bond E,EEEEEEEEE,2018-05-21 13:38:00,98.766,98.766,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,972003596,0eee8b00-299b-42b2-8de8-162e389c20b3,12.0
3060,Bond E,EEEEEEEEE,2018-05-21 13:38:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,972003597,0eee8b00-299b-42b2-8de8-162e389c20b3,12.0
3061,Bond E,EEEEEEEEE,2018-05-21 14:56:00,46.0,46,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,972083891,3332b66b-b7ef-479d-bf33-f7c622dd07ba,22.0
3062,Bond E,EEEEEEEEE,2018-05-21 14:56:00,98.74,98.74,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,972083892,3332b66b-b7ef-479d-bf33-f7c622dd07ba,22.0
3063,Bond E,EEEEEEEEE,2018-05-21 14:56:00,3.03,3.03,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,972083893,3332b66b-b7ef-479d-bf33-f7c622dd07ba,22.0
3064,Bond E,EEEEEEEEE,2018-05-21 15:00:00,45.0,45,,SPREAD,OFFER,5000000.0,CORP,3,B,U.S.,972091239,f5986d0d-d221-42b7-8628-77ed64af83fd,22.0
3065,Bond E,EEEEEEEEE,2018-05-21 15:00:00,98.77,98.77,,PRICE,OFFER,5000000.0,CORP,3,B,U.S.,972091240,f5986d0d-d221-42b7-8628-77ed64af83fd,22.0
3066,Bond E,EEEEEEEEE,2018-05-21 15:00:00,3.02,3.02,YTC,YIELD,OFFER,5000000.0,CORP,3,B,U.S.,972091241,f5986d0d-d221-42b7-8628-77ed64af83fd,22.0
3067,Bond E,EEEEEEEEE,2018-05-21 16:04:00,51.0,51,,SPREAD,BID,,CORP,1,C,U.S.,972153480,a85986b3-7d93-4d68-a17d-244a15229914,10.0
3068,Bond E,EEEEEEEEE,2018-05-21 16:04:00,44.0,44,,SPREAD,OFFER,,CORP,1,C,U.S.,972153481,a85986b3-7d93-4d68-a17d-244a15229914,10.0
3069,Bond E,EEEEEEEEE,2018-05-21 16:04:00,3.08,3.08,YTC,YIELD,BID,,CORP,1,C,U.S.,972153486,a85986b3-7d93-4d68-a17d-244a15229914,10.0
3070,Bond E,EEEEEEEEE,2018-05-21 16:04:00,3.01,3.01,YTC,YIELD,OFFER,,CORP,1,C,U.S.,972153487,a85986b3-7d93-4d68-a17d-244a15229914,10.0
3071,Bond E,EEEEEEEEE,2018-05-21 19:30:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,972214750,7f1f121d-d61e-489e-b55a-076426a5af5c,27.0
3072,Bond E,EEEEEEEEE,2018-05-21 19:30:00,98.77,98.77,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,972214751,7f1f121d-d61e-489e-b55a-076426a5af5c,27.0
3073,Bond E,EEEEEEEEE,2018-05-21 19:30:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,972214752,7f1f121d-d61e-489e-b55a-076426a5af5c,27.0
3074,Bond E,EEEEEEEEE,2018-05-22 02:22:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,972252421,70adb32d-53e3-4199-8d2f-a522a76588fe,27.0
3075,Bond E,EEEEEEEEE,2018-05-22 02:22:00,98.77,98.77,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,972252422,70adb32d-53e3-4199-8d2f-a522a76588fe,27.0
3076,Bond E,EEEEEEEEE,2018-05-22 02:22:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,972252423,70adb32d-53e3-4199-8d2f-a522a76588fe,27.0
3077,Bond E,EEEEEEEEE,2018-05-22 07:40:00,3.09,3.09,YTM,YIELD,BID,5000000.0,CORP,1,A,U.S.,973405288,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3078,Bond E,EEEEEEEEE,2018-05-22 07:40:00,3.03,3.03,YTM,YIELD,OFFER,5000000.0,CORP,1,A,U.S.,973405289,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3079,Bond E,EEEEEEEEE,2018-05-22 07:40:00,51.0,51,,SPREAD,BID,5000000.0,CORP,1,A,U.S.,973405282,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3080,Bond E,EEEEEEEEE,2018-05-22 07:40:00,45.0,45,,SPREAD,OFFER,5000000.0,CORP,1,A,U.S.,973405283,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3081,Bond E,EEEEEEEEE,2018-05-22 07:40:00,98.6,98.6,,PRICE,BID,5000000.0,CORP,1,A,U.S.,973405284,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3082,Bond E,EEEEEEEEE,2018-05-22 07:40:00,98.74,98.74,,PRICE,OFFER,5000000.0,CORP,1,A,U.S.,973405285,73753440-cce8-48a0-b3ce-a5173055e717,5.0
3083,Bond E,EEEEEEEEE,2018-05-22 07:42:00,98.74,98.74,,PRICE,OFFER,,CORP,1,B,U.S.,973405280,a0290939-635d-477d-a885-ba8a8dd1eb6e,34.0
3084,Bond E,EEEEEEEEE,2018-05-22 07:42:00,55.0,55,,SPREAD,BID,,CORP,1,B,U.S.,973405277,a0290939-635d-477d-a885-ba8a8dd1eb6e,34.0
3085,Bond E,EEEEEEEEE,2018-05-22 07:42:00,45.0,45,,SPREAD,OFFER,,CORP,1,B,U.S.,973405278,a0290939-635d-477d-a885-ba8a8dd1eb6e,34.0
3086,Bond E,EEEEEEEEE,2018-05-22 07:42:00,98.5,98.5,,PRICE,BID,,CORP,1,B,U.S.,973405279,a0290939-635d-477d-a885-ba8a8dd1eb6e,34.0
3087,Bond E,EEEEEEEEE,2018-05-22 07:43:00,3.08,3.08,YTC,YIELD,BID,,CORP,2,A,U.S.,973415313,e4670aa0-8c14-4037-b439-344b2b0df1f3,49.0
3088,Bond E,EEEEEEEEE,2018-05-22 07:43:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,973415314,e4670aa0-8c14-4037-b439-344b2b0df1f3,49.0
3089,Bond E,EEEEEEEEE,2018-05-22 07:43:00,98.62,98.62,,PRICE,BID,,CORP,2,A,U.S.,973415315,e4670aa0-8c14-4037-b439-344b2b0df1f3,49.0
3090,Bond E,EEEEEEEEE,2018-05-22 07:43:00,98.75,98.75,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,973415316,e4670aa0-8c14-4037-b439-344b2b0df1f3,49.0
3091,Bond E,EEEEEEEEE,2018-05-22 07:51:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,973468098,08ffc839-f6da-45dd-92dc-a16b8aff7c40,27.0
3092,Bond E,EEEEEEEEE,2018-05-22 07:51:00,98.75,98.75,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,973468099,08ffc839-f6da-45dd-92dc-a16b8aff7c40,27.0
3093,Bond E,EEEEEEEEE,2018-05-22 07:51:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,973468100,08ffc839-f6da-45dd-92dc-a16b8aff7c40,27.0
3094,Bond E,EEEEEEEEE,2018-05-22 08:44:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,973992583,ecdfc304-e4cc-4d3b-91ef-522ed4bdd2c0,12.0
3095,Bond E,EEEEEEEEE,2018-05-22 08:44:00,98.758,98.758,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,973992585,ecdfc304-e4cc-4d3b-91ef-522ed4bdd2c0,12.0
3096,Bond E,EEEEEEEEE,2018-05-22 08:44:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,973992586,ecdfc304-e4cc-4d3b-91ef-522ed4bdd2c0,12.0
3097,Bond E,EEEEEEEEE,2018-05-22 09:23:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,973992587,0fc2c411-80f3-4b8b-87ef-8fc4b145bf63,12.0
3098,Bond E,EEEEEEEEE,2018-05-22 09:23:00,98.758,98.758,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,973992589,0fc2c411-80f3-4b8b-87ef-8fc4b145bf63,12.0
3099,Bond E,EEEEEEEEE,2018-05-22 09:23:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,973992590,0fc2c411-80f3-4b8b-87ef-8fc4b145bf63,12.0
3100,Bond E,EEEEEEEEE,2018-05-22 10:32:00,3.016,3.016,YTM,YIELD,OFFER,,CORP,3,B,U.S.,974338222,6717ffbd-6d05-400e-8364-67b13160d4d4,309.0
3101,Bond E,EEEEEEEEE,2018-05-22 10:32:00,45.0,45,,SPREAD,OFFER,,CORP,3,B,U.S.,974338223,6717ffbd-6d05-400e-8364-67b13160d4d4,309.0
3102,Bond E,EEEEEEEEE,2018-05-22 10:32:00,98.76799999999999,98.768,,PRICE,OFFER,,CORP,3,B,U.S.,974338224,6717ffbd-6d05-400e-8364-67b13160d4d4,309.0
3103,Bond E,EEEEEEEEE,2018-05-22 11:39:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,974609444,0248c770-0049-4ec5-8e70-b428b5f62454,22.0
3104,Bond E,EEEEEEEEE,2018-05-22 11:39:00,98.76,98.76,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,974609445,0248c770-0049-4ec5-8e70-b428b5f62454,22.0
3105,Bond E,EEEEEEEEE,2018-05-22 12:51:00,52.0,52,,SPREAD,BID,,CORP,2,B,U.S.,974782050,de680f0c-af17-4d6b-a46c-9f2225c59091,5.0
3106,Bond E,EEEEEEEEE,2018-05-22 12:51:00,47.0,47,,SPREAD,OFFER,,CORP,2,B,U.S.,974782051,de680f0c-af17-4d6b-a46c-9f2225c59091,5.0
3107,Bond E,EEEEEEEEE,2018-05-22 12:51:00,98.58200000000001,98.582,,PRICE,BID,,CORP,2,B,U.S.,974782052,de680f0c-af17-4d6b-a46c-9f2225c59091,5.0
3108,Bond E,EEEEEEEEE,2018-05-22 12:51:00,98.70100000000001,98.701,,PRICE,OFFER,,CORP,2,B,U.S.,974782053,de680f0c-af17-4d6b-a46c-9f2225c59091,5.0
3109,Bond E,EEEEEEEEE,2018-05-22 12:51:00,3.094,3.094,YTC,YIELD,BID,,CORP,2,B,U.S.,974782054,de680f0c-af17-4d6b-a46c-9f2225c59091,5.0
3110,Bond E,EEEEEEEEE,2018-05-22 15:12:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,974907796,e8a870e9-a4a2-4632-a489-2258f2d44ac1,27.0
3111,Bond E,EEEEEEEEE,2018-05-22 15:12:00,98.76,98.76,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,974907797,e8a870e9-a4a2-4632-a489-2258f2d44ac1,27.0
3112,Bond E,EEEEEEEEE,2018-05-22 15:12:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,974907798,e8a870e9-a4a2-4632-a489-2258f2d44ac1,27.0
3113,Bond E,EEEEEEEEE,2018-05-22 15:30:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,974923483,4c7674ac-9115-4eaf-ac60-e076943fd464,12.0
3114,Bond E,EEEEEEEEE,2018-05-22 15:30:00,98.76299999999999,98.763,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,974923485,4c7674ac-9115-4eaf-ac60-e076943fd464,12.0
3115,Bond E,EEEEEEEEE,2018-05-22 15:30:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,974923486,4c7674ac-9115-4eaf-ac60-e076943fd464,12.0
3116,Bond E,EEEEEEEEE,2018-05-22 15:41:00,45.0,45,,SPREAD,OFFER,6573000.0,CORP,3,A,U.S.,974931903,4abb729a-568f-4270-adfb-efbbc6f7e0c0,12.0
3117,Bond E,EEEEEEEEE,2018-05-22 15:41:00,98.76299999999999,98.763,,PRICE,OFFER,6573000.0,CORP,3,A,U.S.,974931905,4abb729a-568f-4270-adfb-efbbc6f7e0c0,12.0
3118,Bond E,EEEEEEEEE,2018-05-22 15:41:00,3.02,3.02,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,974931906,4abb729a-568f-4270-adfb-efbbc6f7e0c0,12.0
3119,Bond E,EEEEEEEEE,2018-05-22 19:30:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,975023232,d8291504-8a12-4688-aa5a-47b2817f55bd,26.0
3120,Bond E,EEEEEEEEE,2018-05-22 19:30:00,98.77,98.77,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,975023233,d8291504-8a12-4688-aa5a-47b2817f55bd,26.0
3121,Bond E,EEEEEEEEE,2018-05-22 19:30:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,975023234,d8291504-8a12-4688-aa5a-47b2817f55bd,26.0
3122,Bond E,EEEEEEEEE,2018-05-23 02:22:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,975071770,5021c204-903d-4e27-b2dd-76239c067224,26.0
3123,Bond E,EEEEEEEEE,2018-05-23 02:22:00,98.77,98.77,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,975071771,5021c204-903d-4e27-b2dd-76239c067224,26.0
3124,Bond E,EEEEEEEEE,2018-05-23 02:22:00,3.02,3.02,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,975071772,5021c204-903d-4e27-b2dd-76239c067224,26.0
3125,Bond E,EEEEEEEEE,2018-05-23 07:22:00,2.98,2.98,YTC,YIELD,OFFER,10000000.0,CORP,2,A,U.S.,975887929,032acc5b-080a-4aac-873c-a6c009fedfa2,26.0
3126,Bond E,EEEEEEEEE,2018-05-23 07:22:00,45.0,45,,SPREAD,OFFER,10000000.0,CORP,2,A,U.S.,975887927,032acc5b-080a-4aac-873c-a6c009fedfa2,26.0
3127,Bond E,EEEEEEEEE,2018-05-23 07:22:00,98.84,98.84,,PRICE,OFFER,10000000.0,CORP,2,A,U.S.,975887928,032acc5b-080a-4aac-873c-a6c009fedfa2,26.0
3128,Bond E,EEEEEEEEE,2018-05-23 08:01:00,55.0,55,,SPREAD,BID,,CORP,1,A,U.S.,976074549,3b7d34d1-6743-450e-8f2f-2adbea9e8d82,34.0
3129,Bond E,EEEEEEEEE,2018-05-23 08:01:00,45.0,45,,SPREAD,OFFER,,CORP,1,A,U.S.,976074550,3b7d34d1-6743-450e-8f2f-2adbea9e8d82,34.0
3130,Bond E,EEEEEEEEE,2018-05-23 08:01:00,98.6,98.6,,PRICE,BID,,CORP,1,A,U.S.,976074551,3b7d34d1-6743-450e-8f2f-2adbea9e8d82,34.0
3131,Bond E,EEEEEEEEE,2018-05-23 08:01:00,98.83,98.83,,PRICE,OFFER,,CORP,1,A,U.S.,976074552,3b7d34d1-6743-450e-8f2f-2adbea9e8d82,34.0
3132,Bond E,EEEEEEEEE,2018-05-23 08:42:00,2.99,2.99,YTM,YIELD,OFFER,6573000.0,CORP,3,A,U.S.,976304269,2f028a93-b808-4340-9db5-3b79f26a9896,11.0
