cusip,reported_date,spread,price,reported_volume,estimated_volume,execution_time,reported_time,reporting_party_type,contra_party_type,side,quantity_ind
DDDDDDDDD,2018-05-03,41.76586500000001,99.035,21000,21000,5/3/2018 19:36,5/3/2018 19:36,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,41.76586500000001,99.035,21000,21000,5/3/2018 19:36,5/3/2018 19:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-03,44.698693,98.964,11000,11000,5/3/2018 19:38,5/3/2018 19:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
GGGGGGGGG,2018-05-03,,98.25,1000000,3675000,5/3/2018 19:31,5/3/2018 19:43,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
DDDDDDDDD,2018-05-03,47.344637,98.9,45000,45000,5/3/2018 19:46,5/3/2018 19:47,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-03,47.344637,98.9,45000,45000,5/3/2018 19:46,5/3/2018 19:47,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,102.5,20000,20000,5/3/2018 19:57,5/3/2018 19:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,102.25,20000,20000,5/3/2018 20:00,5/3/2018 20:02,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,77.293482,102.736,25000,25000,5/3/2018 20:11,5/3/2018 20:12,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-03,,100.125,20000,20000,5/3/2018 20:13,5/3/2018 20:13,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-03,94.740412,92.712,750000,750000,5/3/2018 20:37,5/3/2018 20:37,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-03,95.855169,101.546,3000,3000,5/3/2018 20:38,5/3/2018 20:38,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,95.855169,101.546,3000,3000,5/3/2018 20:38,5/3/2018 20:38,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,97.269259,101.456,25000,25000,5/3/2018 20:44,5/3/2018 20:44,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,97.269259,101.456,25000,25000,5/3/2018 20:44,5/3/2018 20:45,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-03,93.371398,92.909,120000,120000,5/3/2018 20:48,5/3/2018 20:48,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-03,97.253513,101.457,7000,7000,5/3/2018 20:50,5/3/2018 20:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,97.253513,101.457,7000,7000,5/3/2018 20:50,5/3/2018 20:50,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,3000,3000,5/3/2018 20:54,5/3/2018 20:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,30000,30000,5/3/2018 20:55,5/3/2018 20:56,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,3000,3000,5/3/2018 20:54,5/3/2018 20:54,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,30000,30000,5/3/2018 20:55,5/3/2018 20:56,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,30000,30000,5/3/2018 21:00,5/3/2018 21:00,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-03,94.928932,101.605,30000,30000,5/3/2018 21:00,5/3/2018 21:00,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,102.5,14000,14000,5/4/2018 11:41,5/4/2018 12:02,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
CCCCCCCCC,2018-05-04,147.836387,92.896,200000,200000,5/4/2018 13:19,5/4/2018 13:20,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-04,82.780424,102.507,20000,20000,5/4/2018 13:35,5/4/2018 13:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
JJJJJJJJJ,2018-05-04,93.61891,93.008,175000,175000,5/4/2018 13:55,5/4/2018 13:55,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
JJJJJJJJJ,2018-05-04,91.662493,93.289,10000,10000,5/4/2018 14:00,5/4/2018 14:01,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,47.813944,98.889,56000,56000,5/4/2018 14:05,5/4/2018 14:05,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
DDDDDDDDD,2018-05-04,42.145884,99.026,10000,10000,5/4/2018 14:06,5/4/2018 14:06,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,33.888451,99.226,10000,10000,5/4/2018 14:06,5/4/2018 14:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.101,50000,50000,5/4/2018 14:07,5/4/2018 14:07,BROKER_DEALER,ATS,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.201,50000,50000,5/4/2018 14:07,5/4/2018 14:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.101,50000,50000,5/4/2018 14:07,5/4/2018 14:07,ATS,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.101,50000,50000,5/4/2018 14:07,5/4/2018 14:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-04,102.640537,101.173,10000,10000,5/4/2018 14:08,5/4/2018 14:08,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,102.025,20000,20000,5/4/2018 14:09,5/4/2018 14:09,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
JJJJJJJJJ,2018-05-04,96.345011,92.532,200000,200000,5/4/2018 14:19,5/4/2018 14:19,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-04,111.106566,100.591,10000,10000,5/4/2018 14:28,5/4/2018 14:28,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-04,,99.87,100000,100000,5/4/2018 14:41,5/4/2018 14:41,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
AAAAAAAAA,2018-05-04,,99.87,100000,100000,5/4/2018 14:41,5/4/2018 14:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-04,,99.87,100000,100000,5/4/2018 14:41,5/4/2018 14:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
AAAAAAAAA,2018-05-04,,99.87,100000,100000,5/4/2018 14:41,5/4/2018 14:41,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-04,80.29275,102.565,20000,20000,5/4/2018 14:49,5/4/2018 14:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,81.93383399999998,98.0497,8000,8000,5/4/2018 14:51,5/4/2018 14:51,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-04,61.411405,98.5417,8000,8000,5/4/2018 14:51,5/4/2018 14:51,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
CCCCCCCCC,2018-05-04,147.848509,92.785,250000,250000,5/4/2018 15:07,5/4/2018 15:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.652,30000,30000,5/4/2018 15:22,5/4/2018 15:22,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-04,,99.702,30000,30000,5/4/2018 15:22,5/4/2018 15:22,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,100.025,14000,14000,5/4/2018 15:29,5/4/2018 15:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,100.125,200000,200000,5/4/2018 15:34,5/4/2018 15:34,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,101.125,200000,200000,5/4/2018 15:34,5/4/2018 15:34,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,100.625,1000000,3675000,5/4/2018 15:45,5/4/2018 15:45,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
DDDDDDDDD,2018-05-04,45.909217,98.876,180000,180000,5/4/2018 16:04,5/4/2018 16:04,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-04,,100.035,25000,25000,5/4/2018 16:35,5/4/2018 16:35,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.935,25000,25000,5/4/2018 16:35,5/4/2018 16:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.935,25000,25000,5/4/2018 16:35,5/4/2018 16:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,102.125,15000,15000,5/4/2018 17:21,5/4/2018 17:23,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,58.701365,98.5775,2000,2000,5/4/2018 17:25,5/4/2018 17:25,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,58.701365,98.5775,2000,2000,5/4/2018 17:25,5/4/2018 17:25,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
HHHHHHHHH,2018-05-04,,99.9,2000,2000,5/4/2018 17:26,5/4/2018 17:26,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.0,2000,2000,5/4/2018 17:26,5/4/2018 17:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.9,2000,2000,5/4/2018 17:26,5/4/2018 17:26,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,102.25,10000,10000,5/4/2018 17:29,5/4/2018 17:30,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,100.025,10000,10000,5/4/2018 17:30,5/4/2018 17:30,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-04,,102.0,25000,25000,5/4/2018 18:01,5/4/2018 18:01,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.0,3000,3000,5/4/2018 18:54,5/4/2018 18:54,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.9,3000,3000,5/4/2018 18:54,5/4/2018 18:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,99.9,3000,3000,5/4/2018 18:54,5/4/2018 18:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-04,152.10333899999995,91.851,10000,10000,5/4/2018 18:57,5/4/2018 18:57,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
IIIIIIIII,2018-05-04,137.79980600000002,92.77,10000,10000,5/4/2018 18:57,5/4/2018 18:57,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,43.418651,98.946,4000,4000,5/4/2018 18:56,5/4/2018 18:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.123,10000,10000,5/4/2018 18:57,5/4/2018 18:57,BROKER_DEALER,ATS,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.223,10000,10000,5/4/2018 18:57,5/4/2018 18:58,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.123,10000,10000,5/4/2018 18:57,5/4/2018 18:57,ATS,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-04,,100.123,10000,10000,5/4/2018 18:57,5/4/2018 18:58,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,47.807658,98.84,3000,3000,5/4/2018 18:58,5/4/2018 18:59,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-04,43.791117,98.937,22000,22000,5/4/2018 19:33,5/4/2018 19:35,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,42.922244,98.958,18000,18000,5/4/2018 19:36,5/4/2018 19:36,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,42.922244,98.958,18000,18000,5/4/2018 19:36,5/4/2018 19:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,48.802244,98.816,6000,6000,5/4/2018 19:43,5/4/2018 19:43,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-04,48.802244,98.816,6000,6000,5/4/2018 19:43,5/4/2018 19:43,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
AAAAAAAAA,2018-05-04,,99.741,75000,75000,5/4/2018 20:25,5/4/2018 20:26,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-07,38.951475,99.035,20000,20000,5/7/2018 12:12,5/7/2018 12:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.16381,98.885,20000,20000,5/7/2018 12:12,5/7/2018 12:12,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.16381,98.885,10000,10000,5/7/2018 12:12,5/7/2018 12:12,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,38.951475,99.035,10000,10000,5/7/2018 12:12,5/7/2018 12:13,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
CCCCCCCCC,2018-05-07,146.025161,92.943,200000,200000,5/7/2018 13:27,5/7/2018 13:27,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.233435,98.903,25000,25000,5/7/2018 14:07,5/7/2018 14:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.233435,98.903,25000,25000,5/7/2018 14:07,5/7/2018 14:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.233435,98.903,25000,25000,5/7/2018 14:07,5/7/2018 14:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
GGGGGGGGG,2018-05-07,,98.0,1000000,3675000,5/7/2018 13:45,5/7/2018 14:08,BROKER_DEALER,CUSTOMER,BUY,ESTIMATED
EEEEEEEEE,2018-05-07,,99.788,145000,145000,5/7/2018 14:45,5/7/2018 14:45,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-07,105.543479,100.906,10000,10000,5/7/2018 14:46,5/7/2018 14:46,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,64.83359499999999,98.421667,3000,3000,5/7/2018 14:53,5/7/2018 14:53,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-07,50.964997,98.755,3000,3000,5/7/2018 14:53,5/7/2018 14:53,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
JJJJJJJJJ,2018-05-07,94.856158,92.657,1100000,1100000,5/7/2018 14:57,5/7/2018 14:57,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,56.990857,98.61,8000,8000,5/7/2018 15:35,5/7/2018 15:36,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,56.990857,98.61,8000,8000,5/7/2018 15:35,5/7/2018 15:36,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-07,48.599169,98.812,8000,8000,5/7/2018 15:46,5/7/2018 15:46,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
GGGGGGGGG,2018-05-07,,98.25,110000,110000,5/7/2018 16:11,5/7/2018 16:11,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
GGGGGGGGG,2018-05-07,,98.25,110000,110000,5/7/2018 16:11,5/7/2018 16:11,BROKER_DEALER,NON_MEMBER,BUY,ACTUAL
DDDDDDDDD,2018-05-07,52.169267,98.726,1000,1000,5/7/2018 16:22,5/7/2018 16:22,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,93.962508,97.726,1000,1000,5/7/2018 16:22,5/7/2018 16:22,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-07,,100.0,90000,90000,5/7/2018 16:54,5/7/2018 16:54,BROKER_DEALER,ATS,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,100.0,90000,90000,5/7/2018 16:54,5/7/2018 16:54,ATS,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,99.775,50000,50000,5/7/2018 17:35,5/7/2018 17:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,99.526,50000,50000,5/7/2018 17:35,5/7/2018 17:35,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-07,,102.125,35000,35000,5/7/2018 17:44,5/7/2018 17:45,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
GGGGGGGGG,2018-05-07,,98.25,1000000,3675000,5/7/2018 17:49,5/7/2018 18:02,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
BBBBBBBBB,2018-05-07,104.203987,100.967,7000,7000,5/7/2018 18:05,5/7/2018 18:05,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,99.926,50000,50000,5/7/2018 18:06,5/7/2018 18:06,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,99.926,50000,50000,5/7/2018 18:06,5/7/2018 18:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,101.945858,101.109857,7000,7000,5/7/2018 18:05,5/7/2018 18:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,99.95,250000,250000,5/7/2018 18:17,5/7/2018 18:17,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,99.95,250000,250000,5/7/2018 18:17,5/7/2018 18:18,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,51.91252100000001,98.742,6000,6000,5/7/2018 18:33,5/7/2018 18:33,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,65.76951700000001,98.409,6000,6000,5/7/2018 18:33,5/7/2018 18:33,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,101.925,10000,10000,5/7/2018 18:34,5/7/2018 18:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,48.67508,98.82,5000,5000,5/7/2018 18:40,5/7/2018 18:40,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-07,104.94491399999998,100.932,5000000,11400000,5/7/2018 18:40,5/7/2018 18:40,BROKER_DEALER,CUSTOMER,SELL,ESTIMATED
GGGGGGGGG,2018-05-07,,98.0,337000,337000,5/7/2018 18:38,5/7/2018 18:40,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,15000,15000,5/7/2018 19:02,5/7/2018 19:02,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,15000,15000,5/7/2018 19:02,5/7/2018 19:02,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,47.091965,98.868,150000,150000,5/7/2018 19:06,5/7/2018 19:06,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,46.718958,98.877,14000,14000,5/7/2018 19:08,5/7/2018 19:08,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.433937,98.908,120000,120000,5/7/2018 19:08,5/7/2018 19:08,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,35.089341,99.158,60000,60000,5/7/2018 19:08,5/7/2018 19:08,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,46.014153,98.894,11000,11000,5/7/2018 19:08,5/7/2018 19:08,BROKER_DEALER,ATS,SELL,ACTUAL
DDDDDDDDD,2018-05-07,35.089341,99.158,60000,60000,5/7/2018 19:08,5/7/2018 19:08,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,10000,10000,5/7/2018 19:07,5/7/2018 19:07,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,10000,10000,5/7/2018 19:07,5/7/2018 19:07,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.14383,98.915,95000,95000,5/7/2018 19:08,5/7/2018 19:08,BROKER_DEALER,ATS,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,55000,55000,5/7/2018 19:10,5/7/2018 19:10,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,55000,55000,5/7/2018 19:10,5/7/2018 19:10,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.908403,101.033,4000,4000,5/7/2018 19:16,5/7/2018 19:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.908403,101.033,4000,4000,5/7/2018 19:16,5/7/2018 19:16,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,85.069154,102.233,30000,30000,5/7/2018 19:25,5/7/2018 19:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,100.136,150000,150000,5/7/2018 19:29,5/7/2018 19:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,100.236,150000,150000,5/7/2018 19:29,5/7/2018 19:29,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
HHHHHHHHH,2018-05-07,,100.134,150000,150000,5/7/2018 19:29,5/7/2018 19:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,15000,15000,5/7/2018 19:31,5/7/2018 19:31,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.911065,101.021,15000,15000,5/7/2018 19:31,5/7/2018 19:31,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,100.0,20000,20000,5/7/2018 19:35,5/7/2018 19:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,102.0,20000,20000,5/7/2018 19:36,5/7/2018 19:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.201851,98.9136,19000,19000,5/7/2018 19:47,5/7/2018 19:48,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,45.201851,98.9136,19000,19000,5/7/2018 19:49,5/7/2018 19:49,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-07,,101.0,200000,200000,5/7/2018 19:54,5/7/2018 19:54,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,52.195845,98.745,4000,4000,5/7/2018 19:54,5/7/2018 19:54,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
DDDDDDDDD,2018-05-07,52.195845,98.745,4000,4000,5/7/2018 19:54,5/7/2018 19:54,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.913793,101.009,4000,4000,5/7/2018 20:17,5/7/2018 20:17,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-07,103.913793,101.009,4000,4000,5/7/2018 20:17,5/7/2018 20:17,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-07,47.098939,98.858,200000,200000,5/7/2018 20:45,5/7/2018 20:45,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,109.077375,100.553,45000,45000,5/8/2018 13:32,5/8/2018 13:32,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-08,,99.938,120000,120000,5/8/2018 14:11,5/8/2018 14:11,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
BBBBBBBBB,2018-05-08,84.60300600000002,102.058,50000,50000,5/8/2018 15:15,5/8/2018 15:16,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,48.644623,98.802,2000,2000,5/8/2018 15:19,5/8/2018 15:19,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
EEEEEEEEE,2018-05-08,,100.15375,200000,200000,5/8/2018 15:26,5/8/2018 15:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.125,200000,200000,5/8/2018 15:26,5/8/2018 15:26,ATS,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,47.073202,98.83,10000,10000,5/8/2018 15:24,5/8/2018 15:26,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,100.125,200000,200000,5/8/2018 15:26,5/8/2018 15:26,BROKER_DEALER,ATS,SELL,ACTUAL
BBBBBBBBB,2018-05-08,125.869901,99.413,50000,50000,5/8/2018 15:29,5/8/2018 15:29,BROKER_DEALER,CUSTOMER,BUY,ACTUAL
BBBBBBBBB,2018-05-08,112.539575,100.265,50000,50000,5/8/2018 15:29,5/8/2018 15:29,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,99.938,120000,120000,5/8/2018 15:34,5/8/2018 15:35,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
EEEEEEEEE,2018-05-08,,102.125,50000,50000,5/8/2018 15:35,5/8/2018 15:36,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,46.858844,98.845,127000,127000,5/8/2018 15:48,5/8/2018 15:50,BROKER_DEALER,CUSTOMER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,43.08277,98.936,37000,37000,5/8/2018 15:56,5/8/2018 15:56,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
DDDDDDDDD,2018-05-08,41.880273,98.965,37000,37000,5/8/2018 15:56,5/8/2018 15:56,BROKER_DEALER,BROKER_DEALER,SELL,ACTUAL
